timestamp,log_level,source,request_id,user_id,project_id,internal_ip,request,status_code,response_length,response_time,time_delta,is_error,response_time_normalized,is_anomalous,is_anomalous_svm
2017-05-14 19:39:31.203,INFO,nova.osapi_compute.wsgi.server,2f8c2ebb-557f-4682-872b-5dfa4ff671d8,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1874.0,0.213588,0.002,0,-0.1208990671053872,False,False
2017-05-14 19:39:32.305,INFO,nova.osapi_compute.wsgi.server,166eb10c-859e-4035-ae75-9edf7135e245,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,211.0,0.095346,1.102,0,-0.160329048743882,False,False
2017-05-14 19:39:33.234,INFO,nova.osapi_compute.wsgi.server,3d0b9329-15c3-48ea-8740-f960aaf7465e,f7b8d1f1d4d44643b07fa10ca7d021fb,e9746973ac574c6b8a9e8857f56a7608,10.11.10.1,POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1,404.0,296.0,0.0876019,0.001,0,-0.1629114621063646,False,False
2017-05-14 19:39:42.807,INFO,nova.osapi_compute.wsgi.server,74d58b45-ade6-4af8-97ea-67d6c7d66e03,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1,202.0,733.0,0.48931,6.764,0,-0.0289544670704666,True,False
2017-05-14 19:39:43.009,INFO,nova.osapi_compute.wsgi.server,52f61dfe-f0ef-4ff1-85ac-31d9fdf09fff,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1583.0,0.199533,0.202,0,-0.1255859667851037,False,False
2017-05-14 19:39:43.223,INFO,nova.osapi_compute.wsgi.server,c27a9daa-3bbc-498a-baf4-f0b3bc5cfddc,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1575.0,0.207871,0.089,0,-0.1228055064841804,False,False
2017-05-14 19:39:43.420,INFO,nova.osapi_compute.wsgi.server,647b4591-b16f-4531-884c-9d4cfe78d93d,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/3416d0fa-6f0f-41ce-9c0a-59ae9a735da8 HTTP/1.1,200.0,1708.0,0.1938121,0.197,0,-0.1274937066910227,False,False
2017-05-14 19:39:44.706,INFO,nova.osapi_compute.wsgi.server,a9850eea-3d7f-4ab3-94db-14f83c98fa27,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1759.0,0.28054,0.971,0,-0.0985726845115499,False,False
2017-05-14 19:39:44.975,INFO,nova.osapi_compute.wsgi.server,21dc7a7d-fe5c-4ed1-9f68-2765dea5ced1,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1759.0,0.2646549,0.019,0,-0.1038698648816862,False,False
2017-05-14 19:39:46.239,INFO,nova.osapi_compute.wsgi.server,b2d4b89d-8f48-498d-8c6f-305e03c4cea4,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2590849,1.264,0,-0.1057272843918976,False,False
2017-05-14 19:39:46.484,INFO,nova.osapi_compute.wsgi.server,c176218f-f7b8-4223-a60a-1fb604ffc18d,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2408779,0.245,0,-0.1117987452576819,False,False
2017-05-14 19:39:47.762,INFO,nova.osapi_compute.wsgi.server,f8b39a1c-2a31-4e74-ac64-44cd3640252c,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2733018,1.278,0,-0.1009863961630422,False,False
2017-05-14 19:39:48.036,INFO,nova.osapi_compute.wsgi.server,d4926650-92b3-4d75-9e76-8e32ba96212f,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2705908,0.274,0,-0.1018904292496101,False,False
2017-05-14 19:39:49.308,INFO,nova.osapi_compute.wsgi.server,9f9964f3-1bab-42de-9e2c-03bb4043f450,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2652228,0.798,0,-0.1036804881240831,False,False
2017-05-14 19:39:49.559,INFO,nova.osapi_compute.wsgi.server,f685306e-5d26-4f1b-8e7d-bf5a1997e560,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2466261,0.251,0,-0.1098819016618836,False,False
2017-05-14 19:39:50.840,INFO,nova.osapi_compute.wsgi.server,c2305fcc-81bf-4f71-8150-76a7a9b253ab,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2742069,1.281,0,-0.1006845738293452,False,False
2017-05-14 19:39:51.109,INFO,nova.osapi_compute.wsgi.server,5ca4f106-e4a2-4ce1-bacf-cf4af3dc634b,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.26597,0.269,0,-0.1034313204655499,False,False
2017-05-14 19:39:52.386,INFO,nova.osapi_compute.wsgi.server,eda313ef-9bb0-47cf-8876-249f4b111840,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2712119,1.277,0,-0.1016833119681393,False,False
2017-05-14 19:39:52.649,INFO,nova.osapi_compute.wsgi.server,cf1740ce-4eae-4717-8671-1e6fb09fc5b9,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2590652,0.263,0,-0.1057338537212245,False,False
2017-05-14 19:39:53.921,INFO,nova.osapi_compute.wsgi.server,e9b049e6-a1ce-44b7-ada1-d6843cc049b3,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.266664,1.272,0,-0.1031998933308844,False,False
2017-05-14 19:39:54.173,INFO,nova.osapi_compute.wsgi.server,84545c59-81bf-4d88-a053-927e16f8bd73,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.247313,0.252,0,-0.1096528421535237,False,False
2017-05-14 19:39:55.446,INFO,nova.osapi_compute.wsgi.server,dfb50169-bef5-489a-baf1-90505c47ed67,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2682672,0.036,0,-0.1026652766416976,False,False
2017-05-14 19:39:55.714,INFO,nova.osapi_compute.wsgi.server,9ea32bf6-7148-4104-89da-73efffa34b47,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2639551,0.268,0,-0.1041032261336154,False,False
2017-05-14 19:39:56.965,INFO,nova.osapi_compute.wsgi.server,d9a69560-6651-4f56-b256-8dd7b9bbe189,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.244282,0.238,0,-0.110663585158093,False,False
2017-05-14 19:39:57.230,INFO,nova.osapi_compute.wsgi.server,4e8f0dbf-e127-49c6-8e2f-97e3c5351c0e,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.260473,0.265,0,-0.1052643967757172,False,False
2017-05-14 19:39:58.498,INFO,nova.osapi_compute.wsgi.server,8ca1b8a4-fbef-4c83-b7d0-2e299c5f58bc,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.263329,1.268,0,-0.104312010757555,False,False
2017-05-14 19:39:58.856,INFO,nova.osapi_compute.wsgi.server,9399d02d-744b-4d7d-8eeb-0d3a0c04fa34,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.3527908,0.358,0,-0.0744793190630074,False,False
2017-05-14 19:40:00.287,INFO,nova.osapi_compute.wsgi.server,703e826c-3c27-4dfc-a955-c9db43c47845,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.424834,1.431,0,-0.0504551816737683,False,False
2017-05-14 19:40:00.536,INFO,nova.osapi_compute.wsgi.server,682f1297-5222-4fee-846c-dd8660edc6a1,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2455161,0.066,0,-0.1102520516899508,False,False
2017-05-14 19:40:01.805,INFO,nova.osapi_compute.wsgi.server,cdba16c4-1e65-4ab9-853a-e192ab7b42b9,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.2633269,1.138,0,-0.1043127110413919,False,False
2017-05-14 19:40:02.098,INFO,nova.osapi_compute.wsgi.server,ee916b5b-f1dd-4457-810f-07dae12d5cff,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.288744,0.293,0,-0.0958369089887897,False,False
2017-05-14 19:40:03.391,INFO,nova.osapi_compute.wsgi.server,2cd6eb8b-e7f4-40f6-b682-c00f457f4729,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.286736,1.293,0,-0.0965065137242483,False,False
2017-05-14 19:40:03.669,INFO,nova.osapi_compute.wsgi.server,2813de27-0b62-4909-b8e9-23e405f5e8fb,113d3a99c3da401fbd62cc2caa5b96d2,54fadb412c4e40cdbaed9335e4c35a9e,10.11.10.1,GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200.0,1893.0,0.274792,0.278,0,-0.1004894614136496,False,False
